gkz5;gemeindename;bkz;politischer_bezirk;bundesland;mc;merkmal;einheit;ressort;jahr;wert
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;28,69
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;29,51
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;30,32
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;32,24
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;33,49
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;37,73
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;39,04
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2019,00;41,31
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;39,96
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;40,84
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;81,18
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;76,27
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;73,92
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;73,82
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;74,86
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;73,55
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;66,55
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2007,00;60,80
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2008,00;60,99
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2009,00;56,37
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2010,00;50,74
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2011,00;48,35
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;45,89
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;46,63
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;47,04
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;46,38
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;44,45
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;38,12
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;37,18
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2019,00;37,04
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;40,62
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;49,20
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;20,12
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;16,12
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;15,36
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;15,47
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;15,87
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;15,62
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;17,65
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2007,00;16,60
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2008,00;18,17
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2009,00;16,76
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2010,00;16,15
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2011,00;23,35
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;23,58
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;22,17
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;24,99
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;17,18
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;28,70
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;21,42
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;20,69
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2019,00;22,57
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;33,71
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;33,72
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;15,04
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;13,78
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;13,94
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;14,24
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;14,00
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;13,61
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;15,46
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2007,00;15,08
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2008,00;14,58
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2009,00;13,62
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2010,00;13,35
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2011,00;13,59
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;13,94
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;13,93
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;13,93
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;14,72
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;14,72
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;15,15
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;15,15
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2019,00;15,15
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;15,14
30722,00;Scharndorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;14,41
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;15,83
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;15,40
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;13,46
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;12,75
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;11,75
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;11,89
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;11,93
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2007,00;11,75
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2008,00;11,97
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2009,00;11,27
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2010,00;11,17
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2011,00;10,88
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;10,82
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;10,79
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;14,77
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;10,36
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;10,01
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;9,44
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;9,44
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2019,00;9,44
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;9,44
30724,00;Sommerein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;7,99
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;62,94
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;57,67
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;58,01
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;59,36
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;62,32
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;58,31
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;55,37
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2007,00;56,01
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2008,00;56,61
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2009,00;57,39
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2010,00;53,46
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2011,00;50,19
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;49,01
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;51,54
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;53,51
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;54,52
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;53,42
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;52,85
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;52,20
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2019,00;51,31
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;52,71
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;57,33
30728,00;Wolfsthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;4,29
30728,00;Wolfsthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;4,29
30728,00;Wolfsthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;4,50
30728,00;Wolfsthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;4,50
30728,00;Wolfsthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;4,48
30728,00;Wolfsthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;4,73
30728,00;Wolfsthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;6,13
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;5,64
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;5,64
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;5,64
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;5,90
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;5,26
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;5,31
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;5,36
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2007,00;5,43
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2008,00;5,43
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2009,00;5,19
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2010,00;4,83
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2011,00;4,83
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;4,79
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;4,54
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;4,54
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;4,53
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;4,21
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;4,21
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;4,06
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2019,00;4,06
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;4,83
30729,00;Ebergassing;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;4,60
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;4,14
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;3,17
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;3,17
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;3,17
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;3,17
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;2,70
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;2,27
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2007,00;2,27
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2008,00;2,27
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2009,00;2,27
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2010,00;2,32
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2011,00;2,24
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;2,24
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;2,23
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;2,23
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;1,82
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;1,82
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;1,82
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;1,82
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;1,64
30739,00;Schwadorf;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;1,64
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;267,17
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;249,16
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;244,64
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;243,62
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;244,02
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;244,00
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;229,35
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2007,00;203,03
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2008,00;197,99
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2009,00;182,22
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2010,00;176,97
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2011,00;176,01
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2012,00;176,62
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2013,00;173,43
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2014,00;171,00
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2015,00;168,78
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2016,00;175,96
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2017,00;180,09
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2018,00;181,05
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2019,00;182,89
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2020,00;192,73
30803,00;Angern an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2021,00;190,35
30804,00;Auersthal;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2000,00;196,69
30804,00;Auersthal;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2001,00;181,66
30804,00;Auersthal;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2002,00;186,16
30804,00;Auersthal;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2003,00;183,78
30804,00;Auersthal;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2004,00;185,14
30804,00;Auersthal;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2005,00;187,43
30804,00;Auersthal;308,00;Gänserndorf;NIEDERÖSTERREICH;30,00;Weingärten;ha;BMLRT;2006,00;188,00
