gkz5;gemeindename;bkz;politischer_bezirk;bundesland;mc;merkmal;einheit;ressort;jahr;wert
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;60,00
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;127,06
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;134,99
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;36,41
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;151,53
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;133,80
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;160,89
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;93,16
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;145,37
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;68,22
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2018,00;82,25
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2019,00;174,11
10406,00;Güttenbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2020,00;130,93
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;233,15
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;251,13
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;244,33
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;190,04
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;182,29
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;192,35
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;179,22
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;206,46
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;196,69
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;213,25
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;188,71
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;148,27
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;169,51
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;182,69
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;187,07
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;143,55
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;136,54
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;142,51
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2018,00;135,56
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2019,00;108,37
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2020,00;110,28
10407,00;Heiligenbrunn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2021,00;94,01
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;216,03
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;242,18
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;273,16
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;256,08
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;246,37
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;214,06
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;190,64
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;292,31
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;260,59
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;214,00
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;251,77
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;196,49
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;177,89
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;188,95
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;191,55
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;206,71
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;228,10
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;163,19
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2018,00;182,98
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2019,00;195,99
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2020,00;169,57
10408,00;Kukmirn;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2021,00;148,56
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;95,32
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;94,63
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;98,61
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;119,20
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;111,43
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;104,57
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;88,68
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;106,39
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;94,27
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;122,59
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;100,67
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;72,67
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;89,22
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;72,97
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;64,91
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;62,48
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;35,32
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;24,45
10409,00;Neuberg im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2018,00;11,57
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;34,27
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;28,02
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;22,67
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;39,21
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;32,14
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;31,41
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;29,32
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;28,63
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;25,34
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;20,68
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;28,17
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;36,32
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;35,50
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;31,46
10410,00;Neustift bei Güssing;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;29,80
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;79,43
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;67,24
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;79,13
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;69,05
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;114,59
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;66,39
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;124,24
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;99,98
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;178,64
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;140,44
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;142,11
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;112,17
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;81,33
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;87,05
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;91,48
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;86,70
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;127,62
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;119,66
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2018,00;198,54
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2019,00;126,76
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2020,00;62,14
10411,00;Olbendorf;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2021,00;108,98
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;13,48
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;18,89
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;20,04
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;19,78
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;20,55
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;14,80
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;13,12
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;14,86
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;17,56
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;18,46
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;21,93
10412,00;Ollersdorf im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;15,33
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;138,72
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;134,71
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;147,47
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;154,30
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;168,08
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;160,87
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;153,35
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;160,45
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;155,42
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;181,99
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;184,21
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;146,51
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;183,50
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;172,65
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;204,17
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;172,78
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;169,02
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;111,61
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2018,00;151,35
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2019,00;130,23
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2020,00;101,07
10413,00;St. Michael im Burgenland;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2021,00;96,94
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;89,20
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;111,23
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;116,27
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;137,98
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;106,46
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;102,44
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;103,95
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;120,52
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;119,02
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;133,46
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;131,32
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;119,74
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;135,09
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;137,70
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;158,42
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;159,26
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;169,43
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;140,51
10414,00;Stegersbach;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2019,00;134,43
10415,00;Stinatz;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;23,34
10415,00;Stinatz;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;51,57
10415,00;Stinatz;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;51,31
10415,00;Stinatz;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;43,12
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;190,50
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;214,87
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;235,02
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;177,79
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;206,32
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;185,79
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;196,56
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;228,06
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;223,99
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;190,79
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;175,17
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;187,26
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;235,33
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;244,02
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;192,72
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;193,04
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;167,65
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;127,40
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2018,00;146,07
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2019,00;158,49
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2020,00;166,83
10416,00;Strem;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2021,00;119,28
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;410,03
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;466,15
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;463,98
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;435,34
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;520,41
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2005,00;526,40
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2006,00;504,74
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2007,00;542,02
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;581,28
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2009,00;580,08
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;583,46
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2011,00;368,27
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;574,07
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2013,00;583,15
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2014,00;518,73
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2015,00;393,60
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2016,00;424,05
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2017,00;383,05
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2018,00;528,38
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2019,00;568,02
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2020,00;535,38
10417,00;Tobaj;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2021,00;464,05
10418,00;Hackerberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;40,24
10418,00;Hackerberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2001,00;21,74
10418,00;Hackerberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2002,00;38,95
10418,00;Hackerberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2003,00;38,57
10418,00;Hackerberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2004,00;40,46
10418,00;Hackerberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2008,00;11,97
10418,00;Hackerberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2010,00;23,39
10418,00;Hackerberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2012,00;10,81
10419,00;Wörterberg;104,00;Güssing;BURGENLAND;1015,00;Winterweichweizen;ha;BMLRT;2000,00;9,95
