gkz5;gemeindename;bkz;politischer_bezirk;bundesland;mc;merkmal;einheit;ressort;jahr;wert
20912,00;Reichenfels;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;5,10
20912,00;Reichenfels;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;5,36
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;44,11
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;38,86
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;16,02
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;31,96
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;27,71
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;41,12
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;12,38
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;60,37
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;7,82
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;6,15
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;16,15
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;11,99
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;26,65
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;22,36
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;10,42
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;12,18
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2016,00;14,58
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;18,97
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2018,00;31,30
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2019,00;9,74
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2020,00;16,84
20913,00;St. Andrä;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;25,80
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;11,56
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;5,72
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;2,00
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;4,12
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;8,20
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;13,87
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;4,24
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;6,40
20914,00;St. Georgen im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;6,41
20918,00;St. Paul im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;16,78
20918,00;St. Paul im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;17,68
20918,00;St. Paul im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;16,12
20918,00;St. Paul im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;15,35
20918,00;St. Paul im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;21,91
20918,00;St. Paul im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;6,62
20918,00;St. Paul im Lavanttal;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2016,00;8,06
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;28,10
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;22,71
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;19,63
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;14,29
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;9,37
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;15,28
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;13,83
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;11,50
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;8,18
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;14,99
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;3,40
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;3,69
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;4,21
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;3,51
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;10,09
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2016,00;10,31
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;6,67
20923,00;Wolfsberg;209,00;Wolfsberg;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2018,00;4,36
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;63,19
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;18,89
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;11,01
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;17,81
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;10,47
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;17,61
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;54,50
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;34,22
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;23,88
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;22,93
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;13,07
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;8,65
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;5,30
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;4,72
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;13,29
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;5,28
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2016,00;11,21
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;3,08
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2018,00;16,21
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2020,00;7,97
21002,00;Feldkirchen in Kärnten;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;8,69
21003,00;Glanegg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;5,03
21003,00;Glanegg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;4,34
21003,00;Glanegg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;4,70
21003,00;Glanegg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;15,99
21003,00;Glanegg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;5,15
21003,00;Glanegg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;12,76
21005,00;Himmelberg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;6,00
21005,00;Himmelberg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;4,99
21005,00;Himmelberg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;4,60
21005,00;Himmelberg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;4,91
21005,00;Himmelberg;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;7,64
21009,00;Steindorf am Ossiacher See;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;5,44
21009,00;Steindorf am Ossiacher See;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;4,43
21009,00;Steindorf am Ossiacher See;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;5,27
21009,00;Steindorf am Ossiacher See;210,00;Feldkirchen;KÄRNTEN;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;4,90
30201,00;St. Pölten;302,00;St. Pölten (Stadt);NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;8,89
30201,00;St. Pölten;302,00;St. Pölten (Stadt);NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;9,96
30502,00;Amstetten;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;7,30
30502,00;Amstetten;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;6,32
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;4,82
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;2,58
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;7,73
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;12,13
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;8,69
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;2,68
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;5,82
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;4,82
30503,00;Ardagger;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;12,33
30511,00;Euratsfeld;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;7,98
30514,00;Haag;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;11,75
30515,00;Haidershofen;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;5,41
30521,00;Neustadtl an der Donau;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;2,69
30521,00;Neustadtl an der Donau;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;2,69
30521,00;Neustadtl an der Donau;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;1,91
30521,00;Neustadtl an der Donau;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;2,35
30521,00;Neustadtl an der Donau;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;18,26
30521,00;Neustadtl an der Donau;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;3,39
30521,00;Neustadtl an der Donau;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;2,73
30521,00;Neustadtl an der Donau;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;2,37
30527,00;St. Georgen am Ybbsfelde;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;7,22
30527,00;St. Georgen am Ybbsfelde;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;4,19
30527,00;St. Georgen am Ybbsfelde;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;3,84
30531,00;St. Valentin;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;7,28
30531,00;St. Valentin;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;62,62
30531,00;St. Valentin;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;48,91
30531,00;St. Valentin;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;27,17
30531,00;St. Valentin;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;34,87
30531,00;St. Valentin;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;36,34
30532,00;Seitenstetten;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;2,85
30534,00;Strengberg;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;3,96
30534,00;Strengberg;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;8,27
30534,00;Strengberg;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;4,35
30536,00;Viehdorf;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;11,86
30536,00;Viehdorf;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2006,00;6,91
30538,00;Wallsee-Sindelburg;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;5,77
30539,00;Weistrach;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;7,94
30539,00;Weistrach;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;14,55
30539,00;Weistrach;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;7,80
30541,00;Winklarn;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;3,89
30542,00;Wolfsbach;305,00;Amstetten;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;4,61
30602,00;Altenmarkt an der Triesting;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;5,54
30607,00;Ebreichsdorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;16,57
30607,00;Ebreichsdorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;11,75
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;35,00
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;39,96
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;14,64
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;8,69
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;16,06
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2005,00;25,35
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;17,09
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2013,00;20,02
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;48,71
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;43,30
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2016,00;25,73
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;38,57
30626,00;Pottendorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2019,00;42,71
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;31,38
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;32,91
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2003,00;47,36
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2004,00;26,67
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;9,38
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2008,00;33,28
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;21,02
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;45,47
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2012,00;39,23
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;18,77
30629,00;Reisenberg;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;13,51
30633,00;Seibersdorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;13,83
30633,00;Seibersdorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;16,42
30633,00;Seibersdorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;33,02
30633,00;Seibersdorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2011,00;11,90
30633,00;Seibersdorf;306,00;Baden;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;8,89
30701,00;Au am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;15,49
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;14,13
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;9,43
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;8,08
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2018,00;23,07
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;6,26
30726,00;Trautmannsdorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;5,00
30732,00;Himberg;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;19,11
30732,00;Himberg;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2007,00;5,17
30732,00;Himberg;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2016,00;5,97
30813,00;Eckartsau;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;12,67
30813,00;Eckartsau;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;9,91
30813,00;Eckartsau;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2015,00;11,87
30813,00;Eckartsau;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;17,19
30814,00;Engelhartstetten;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;21,27
30821,00;Groß-Enzersdorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;21,95
30830,00;Lassee;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2001,00;13,53
30830,00;Lassee;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2002,00;11,69
30852,00;Schönkirchen-Reyersdorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;25,72
30860,00;Weikendorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2014,00;30,99
30860,00;Weikendorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;40,18
30860,00;Weikendorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2019,00;22,24
30863,00;Zistersdorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2009,00;9,81
30863,00;Zistersdorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2017,00;7,08
30863,00;Zistersdorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2020,00;6,84
30863,00;Zistersdorf;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2021,00;5,38
30865,00;Weiden an der March;308,00;Gänserndorf;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2010,00;12,65
30903,00;Brand-Nagelberg;309,00;Gmünd;NIEDERÖSTERREICH;1016,00;Sommerweichweizen;ha;BMLRT;2000,00;3,13
