gkz5;gemeindename;bkz;politischer_bezirk;bundesland;mc;merkmal;einheit;ressort;jahr;wert
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2010,00;25,33
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2013,00;15,73
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;25,26
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;76,57
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;90,62
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;97,46
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2019,00;32,65
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2020,00;42,82
30706,00;Enzersdorf an der Fischa;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;32,29
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;105,91
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2001,00;80,87
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2002,00;52,21
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2003,00;72,20
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2004,00;79,58
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2005,00;82,35
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2006,00;80,83
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2007,00;77,80
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2008,00;88,42
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2009,00;99,12
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2010,00;66,49
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2011,00;72,29
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2012,00;136,39
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2013,00;141,61
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2014,00;160,13
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;231,61
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;287,62
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;95,21
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;75,02
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2019,00;65,07
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2020,00;53,26
30708,00;Göttlesbrunn-Arbesthal;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;117,40
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;142,48
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2001,00;103,10
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2002,00;82,12
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2003,00;91,07
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2004,00;102,60
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2005,00;103,88
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2006,00;93,08
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2007,00;95,88
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2008,00;68,87
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2009,00;93,55
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2010,00;93,15
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2011,00;68,79
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2012,00;69,57
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2013,00;57,52
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2014,00;86,17
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;119,20
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;151,03
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;139,10
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;134,03
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2019,00;91,22
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2020,00;82,02
30709,00;Götzendorf an der Leitha;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;73,38
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;13,65
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2009,00;30,47
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2010,00;24,76
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2011,00;24,06
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2012,00;16,46
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;20,33
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;40,30
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;41,68
30710,00;Hainburg an der Donau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;47,42
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2008,00;20,35
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2014,00;35,60
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;52,38
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;92,27
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;86,78
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;90,28
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2019,00;65,85
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2020,00;55,32
30711,00;Haslau-Maria Ellend;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;69,35
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;137,14
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2001,00;91,08
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2002,00;87,62
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2003,00;103,38
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2004,00;98,75
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2005,00;86,00
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2006,00;90,88
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2007,00;135,66
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2008,00;154,64
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2009,00;200,21
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2010,00;239,06
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2011,00;283,39
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2012,00;285,89
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2013,00;293,11
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2014,00;342,43
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;423,44
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;448,48
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;381,14
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;391,95
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2019,00;338,59
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2020,00;318,78
30712,00;Höflein;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;309,26
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;55,09
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2001,00;39,44
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2002,00;36,84
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2003,00;32,91
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2004,00;39,85
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2005,00;39,48
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2006,00;31,63
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2007,00;28,67
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2008,00;29,14
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2009,00;24,19
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2010,00;31,03
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2011,00;32,53
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2012,00;30,73
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2013,00;43,86
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2014,00;44,30
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;69,25
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;52,96
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;50,22
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;55,15
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2019,00;35,11
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2020,00;25,88
30713,00;Hof am Leithaberge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;41,80
30715,00;Hundsheim;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;17,66
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;145,28
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2001,00;106,53
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2002,00;97,21
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2003,00;128,05
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2004,00;148,59
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2005,00;153,32
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2006,00;155,00
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2007,00;150,64
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2008,00;184,89
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2009,00;145,25
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2010,00;157,76
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2011,00;161,02
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2012,00;178,58
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2013,00;129,52
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2014,00;134,94
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;172,35
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;176,40
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;173,53
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;159,42
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2019,00;142,12
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2020,00;120,15
30716,00;Mannersdorf am Leithagebirge;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;112,67
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;57,37
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2001,00;45,70
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2002,00;27,87
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2003,00;69,90
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2004,00;49,79
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2005,00;44,13
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2006,00;70,82
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2007,00;56,26
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2008,00;82,90
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2009,00;83,05
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2010,00;52,36
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2011,00;30,11
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2012,00;55,58
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2013,00;30,46
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2014,00;47,89
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;72,60
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;121,96
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;98,91
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;108,75
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2019,00;49,61
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2020,00;73,92
30718,00;Petronell-Carnuntum;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;91,01
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;23,91
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2002,00;11,77
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2003,00;18,77
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2004,00;19,23
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2006,00;16,95
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2007,00;35,91
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2008,00;23,18
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2009,00;39,98
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2015,00;32,97
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2016,00;28,96
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2017,00;27,19
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2018,00;17,38
30719,00;Prellenkirchen;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2021,00;24,39
30721,00;Rohrau;307,00;Bruck an der Leitha;NIEDERÖSTERREICH;1017,00;Hartweizen (Durum);ha;BMLRT;2000,00;287,71
