Krumbach;542m;23.6°;51 %;Nordwest, 3 km/h;21 km/h;0.0 mm;82 %;1016.5 hPa;2022-06-06 13:50:03
Mönichkirchen;990m;19.1°;55 %;Nordost, 8 km/h;24 km/h;0.0 mm;58 %;k.A.;2022-06-06 13:50:03
Litschau;557m;21.7°;56 %;Nordwest, 13 km/h;26 km/h;0.0 mm;86 %;1016.4 hPa;2022-06-06 14:50:04
Weitra;570m;23.0°;52 %;Nord, 3 km/h;27 km/h;0.0 mm;58 %;1015.8 hPa;2022-06-06 14:50:04
Zwettl;505m;22.8°;51 %;Südwest, 4 km/h;19 km/h;0.0 mm;75 %;1016.2 hPa;2022-06-06 14:50:04
Raabs/Thaya;456m;22.4°;51 %;Nordwest, 9 km/h;27 km/h;0.0 mm;87 %;1016.5 hPa;2022-06-06 14:50:04
Allentsteig;607m;21.8°;51 %;Nordwest, 10 km/h;24 km/h;0.0 mm;93 %;1016.3 hPa;2022-06-06 14:50:04
Horn;309m;25.0°;57 %;West, 11 km/h;23 km/h;0.0 mm;88 %;1014.8 hPa;2022-06-06 14:50:04
Gars am Kamp;275m;24.6°;57 %;Nordwest, 8 km/h;22 km/h;0.0 mm;73 %;1016.5 hPa;2022-06-06 14:50:04
Langenlois;209m;25.2°;47 %;Nord, 4 km/h;19 km/h;0.0 mm;70 %;1017.0 hPa;2022-06-06 14:50:04
Krems;203m;25.0°;46 %;Ost, 7 km/h;19 km/h;0.0 mm;40 %;1016.4 hPa;2022-06-06 14:50:04
Bärnkopf;971m;18.6°;64 %;Südwest, 9 km/h;28 km/h;0.0 mm;91 %;k.A.;2022-06-06 14:50:04
Jauerling;961m;19.4°;63 %;West, 18 km/h;36 km/h;0.0 mm;68 %;k.A.;2022-06-06 14:50:04
Retz;320m;22.8°;58 %;West, 14 km/h;28 km/h;0.0 mm;80 %;1016.5 hPa;2022-06-06 14:50:04
Laa an der Thaya;184m;24.0°;56 %;Nordwest, 11 km/h;23 km/h;n.v.;81 %;1017.0 hPa;2022-06-06 14:50:04
Poysdorf;206m;24.0°;56 %;West, 7 km/h;22 km/h;n.v.;84 %;1017.1 hPa;2022-06-06 14:50:04
Hohenau;151m;22.8°;66 %;Windstille;12 km/h;0.0 mm;39 %;1017.4 hPa;2022-06-06 14:50:04
Schöngrabern;251m;23.8°;56 %;Nordwest, 10 km/h;23 km/h;0.0 mm;82 %;1016.8 hPa;2022-06-06 14:50:04
Leiser Berge;458m;21.9°;65 %;Nordwest, 19 km/h;32 km/h;0.0 mm;73 %;1016.7 hPa;2022-06-06 14:50:04
Mistelbach;190m;23.5°;61 %;Nordwest, 8 km/h;19 km/h;0.0 mm;56 %;1017.1 hPa;2022-06-06 14:50:04
Wolkersdorf;186m;25.6°;58 %;Nordwest, 6 km/h;20 km/h;0.0 mm;73 %;1016.8 hPa;2022-06-06 14:50:04
Stockerau;205m;24.0°;57 %;West, 8 km/h;19 km/h;0.0 mm;59 %;1017.0 hPa;2022-06-06 14:50:04
Gänserndorf;164m;23.6°;58 %;Nordwest, 8 km/h;18 km/h;0.0 mm;60 %;1016.9 hPa;2022-06-06 14:50:04
Zwerndorf;146m;23.6°;65 %;Nord, 7 km/h;14 km/h;0.0 mm;47 %;1017.2 hPa;2022-06-06 14:50:04
Groß-Enzersdorf;153m;24.1°;57 %;Nordwest, 8 km/h;21 km/h;0.0 mm;51 %;1017.2 hPa;2022-06-06 14:50:04
Langenlebarn;177m;24.0°;57 %;Südwest, 8 km/h;27 km/h;0.0 mm;41 %;1016.9 hPa;2022-06-06 14:50:04
Buchberg;467m;22.1°;59 %;West, 23 km/h;45 km/h;0.0 mm;98 %;1017.0 hPa;2022-06-06 14:50:04
St. Pölten;270m;25.0°;51 %;Südwest, 17 km/h;41 km/h;0.0 mm;100 %;1016.6 hPa;2022-06-06 14:50:04
Melk;305m;23.7°;52 %;Südwest, 23 km/h;37 km/h;n.v.;99 %;1017.3 hPa;2022-06-06 14:50:04
Amstetten;264m;24.5°;48 %;West, 7 km/h;26 km/h;0.0 mm;98 %;1017.4 hPa;2022-06-06 14:50:04
Wieselburg;259m;24.9°;48 %;West, 13 km/h;28 km/h;0.0 mm;100 %;1017.5 hPa;2022-06-06 14:50:04
Oberndorf/Melk;295m;24.2°;48 %;West, 11 km/h;28 km/h;0.0 mm;98 %;1017.4 hPa;2022-06-06 14:50:04
Lilienfeld/Tarschberg;696m;20.6°;53 %;Südwest, 9 km/h;39 km/h;0.0 mm;100 %;1017.1 hPa;2022-06-06 14:50:04
Wachtberg/Steyr;385m;22.5°;62 %;Nord, 7 km/h;19 km/h;0.0 mm;67 %;1017.5 hPa;2022-06-06 14:50:04
Waidhofen a.d. Ybbs;378m;24.2°;49 %;Südwest, 2 km/h;14 km/h;0.0 mm;83 %;1018.3 hPa;2022-06-06 14:50:04
Lunz am See;611m;21.2°;53 %;West, 8 km/h;19 km/h;0.1 mm;60 %;1017.2 hPa;2022-06-06 14:50:04
Kernhof-St.Aegyd/Neuwalde;684m;20.7°;55 %;Nordost, 8 km/h;18 km/h;0.0 mm;n.v.;1016.9 hPa;2022-06-06 14:50:04
Bad Deutsch-Altenbg.;169m;23.8°;61 %;Nord, 5 km/h;16 km/h;0.0 mm;76 %;n.v.;2022-06-06 14:50:04
Göttlesbrunn;195m;24.0°;n.v.;n.v.;n.v.;0.0 mm;n.v.;n.v.;2022-06-06 14:50:04
Schwechat Flughafen;183m;24.7°;53 %;Nordwest, 11 km/h;28 km/h;0.0 mm;53 %;1017.1 hPa;2022-06-06 14:50:04
Brunn am Gebirge;290m;24.7°;51 %;Nordwest, 8 km/h;39 km/h;0.0 mm;99 %;1016.8 hPa;2022-06-06 14:50:04
Klausen-Leopoldsdorf;390m;23.9°;57 %;West, 7 km/h;28 km/h;0.0 mm;88 %;1017.1 hPa;2022-06-06 14:50:04
Gumpoldskirchen;212m;24.7°;50 %;Nordwest, 12 km/h;30 km/h;0.0 mm;98 %;1017.9 hPa;2022-06-06 14:50:04
Seibersdorf;185m;26.2°;53 %;Nordwest, 14 km/h;26 km/h;n.v.;99 %;1017.0 hPa;2022-06-06 14:50:04
Bad Vöslau;266m;25.8°;44 %;West, 10 km/h;24 km/h;0.0 mm;82 %;n.v.;2022-06-06 14:50:04
Berndorf;337m;24.9°;46 %;West, 4 km/h;22 km/h;0.0 mm;96 %;1017.0 hPa;2022-06-06 14:50:04
Gutenstein/Mariahilfbg.;710m;21.8°;48 %;Süd, 5 km/h;18 km/h;0.0 mm;47 %;1016.4 hPa;2022-06-06 14:50:04
Wiener Neustadt;281m;25.0°;45 %;Nord, 20 km/h;37 km/h;0.0 mm;86 %;1016.1 hPa;2022-06-06 14:50:04
Hohe Wand;937m;19.3°;59 %;West, 3 km/h;30 km/h;0.0 mm;54 %;k.A.;2022-06-06 14:50:04
Puchberg/Schneeberg;586m;23.2°;47 %;West, 9 km/h;28 km/h;0.0 mm;64 %;1016.2 hPa;2022-06-06 14:50:04
Rax/Bergstation;1558m;14.3°;76 %;Nordwest, 9 km/h;25 km/h;0.0 mm;27 %;k.A.;2022-06-06 14:50:04
Reichenau/Rax;488m;23.0°;45 %;Nordwest, 14 km/h;28 km/h;0.0 mm;54 %;1016.5 hPa;2022-06-06 14:50:04
Pottschach;419m;24.0°;45 %;Nordwest, 10 km/h;30 km/h;0.0 mm;39 %;1016.4 hPa;2022-06-06 14:50:04
Semmering/Pass;991m;19.1°;50 %;Ost, 3 km/h;12 km/h;0.0 mm;17 %;k.A.;2022-06-06 14:50:04
Hirschenkogel;1320m;15.4°;60 %;Nord, 6 km/h;15 km/h;0.0 mm;30 %;k.A.;2022-06-06 14:50:04
Aspang;456m;24.4°;49 %;Nordwest, 5 km/h;21 km/h;0.0 mm;93 %;1016.1 hPa;2022-06-06 14:50:04
Krumbach;542m;24.3°;44 %;West, 4 km/h;21 km/h;0.0 mm;92 %;1016.1 hPa;2022-06-06 14:50:04
Mönichkirchen;990m;17.9°;70 %;Süd, 4 km/h;21 km/h;0.0 mm;22 %;k.A.;2022-06-06 14:50:04
Litschau;557m;22.7°;53 %;Nordwest, 5 km/h;25 km/h;0.0 mm;46 %;1015.9 hPa;2022-06-06 15:50:03
Weitra;570m;22.7°;53 %;Nordwest, 8 km/h;20 km/h;0.0 mm;53 %;1015.5 hPa;2022-06-06 15:50:03
Zwettl;505m;22.3°;56 %;Nordwest, 1 km/h;18 km/h;0.0 mm;13 %;1016.0 hPa;2022-06-06 15:50:03
Raabs/Thaya;456m;23.5°;47 %;West, 9 km/h;24 km/h;0.0 mm;71 %;1015.9 hPa;2022-06-06 15:50:03
Allentsteig;607m;21.3°;55 %;Nordwest, 5 km/h;23 km/h;0.0 mm;43 %;1016.2 hPa;2022-06-06 15:50:03
Horn;309m;25.9°;51 %;West, 9 km/h;19 km/h;0.0 mm;91 %;1013.5 hPa;2022-06-06 15:50:03
Gars am Kamp;275m;23.9°;60 %;Nordwest, 7 km/h;38 km/h;0.0 mm;45 %;1016.1 hPa;2022-06-06 15:50:03
Langenlois;209m;25.1°;51 %;Ost, 3 km/h;20 km/h;0.0 mm;35 %;1016.6 hPa;2022-06-06 15:50:03
Krems;203m;25.8°;47 %;Ost, 8 km/h;15 km/h;0.0 mm;25 %;1015.9 hPa;2022-06-06 15:50:03
Bärnkopf;971m;18.7°;63 %;Südwest, 6 km/h;33 km/h;0.0 mm;61 %;k.A.;2022-06-06 15:50:03
Jauerling;961m;19.5°;61 %;West, 16 km/h;37 km/h;0.0 mm;50 %;k.A.;2022-06-06 15:50:03
Retz;320m;23.8°;51 %;Nordwest, 12 km/h;24 km/h;0.0 mm;98 %;1015.9 hPa;2022-06-06 15:50:03
Laa an der Thaya;184m;24.4°;55 %;Nordwest, 8 km/h;25 km/h;n.v.;94 %;1016.6 hPa;2022-06-06 15:50:03
Poysdorf;206m;24.6°;52 %;Nordwest, 11 km/h;24 km/h;n.v.;85 %;1016.7 hPa;2022-06-06 15:50:03
Hohenau;151m;24.9°;51 %;West, 10 km/h;22 km/h;0.0 mm;88 %;1016.7 hPa;2022-06-06 15:50:03
Schöngrabern;251m;24.3°;57 %;Nord, 3 km/h;21 km/h;0.0 mm;59 %;1016.3 hPa;2022-06-06 15:50:03
Leiser Berge;458m;22.7°;63 %;Nordwest, 17 km/h;35 km/h;0.0 mm;83 %;1016.3 hPa;2022-06-06 15:50:03
Mistelbach;190m;25.1°;53 %;Nordwest, 9 km/h;23 km/h;0.0 mm;80 %;1016.5 hPa;2022-06-06 15:50:03
Wolkersdorf;186m;24.3°;61 %;Nordwest, 9 km/h;19 km/h;0.0 mm;59 %;1016.6 hPa;2022-06-06 15:50:03
Stockerau;205m;25.6°;53 %;Südwest, 8 km/h;19 km/h;0.0 mm;93 %;1016.5 hPa;2022-06-06 15:50:03
Gänserndorf;164m;24.2°;56 %;West, 9 km/h;22 km/h;0.0 mm;67 %;1016.3 hPa;2022-06-06 15:50:03
Zwerndorf;146m;24.4°;60 %;Nord, 8 km/h;17 km/h;0.0 mm;78 %;1016.6 hPa;2022-06-06 15:50:03
Groß-Enzersdorf;153m;24.2°;56 %;Nordwest, 11 km/h;24 km/h;0.0 mm;66 %;1016.6 hPa;2022-06-06 15:50:03
Langenlebarn;177m;27.0°;52 %;Südwest, 16 km/h;23 km/h;0.0 mm;43 %;1016.4 hPa;2022-06-06 15:50:03
Buchberg;467m;22.7°;57 %;West, 21 km/h;39 km/h;0.0 mm;33 %;1016.4 hPa;2022-06-06 15:50:03
St. Pölten;270m;25.3°;46 %;Südwest, 18 km/h;39 km/h;0.0 mm;99 %;1016.2 hPa;2022-06-06 15:50:03
Melk;305m;24.4°;50 %;Südwest, 22 km/h;44 km/h;n.v.;100 %;1016.8 hPa;2022-06-06 15:50:03
Amstetten;264m;25.4°;46 %;West, 9 km/h;28 km/h;0.0 mm;100 %;1016.7 hPa;2022-06-06 15:50:03
Wieselburg;259m;25.2°;45 %;West, 10 km/h;26 km/h;0.0 mm;97 %;1017.1 hPa;2022-06-06 15:50:03
Oberndorf/Melk;295m;24.7°;48 %;West, 8 km/h;33 km/h;0.0 mm;88 %;1016.9 hPa;2022-06-06 15:50:03
Lilienfeld/Tarschberg;696m;21.0°;50 %;West, 16 km/h;34 km/h;0.0 mm;94 %;1016.8 hPa;2022-06-06 15:50:03
Wachtberg/Steyr;385m;23.3°;61 %;Nordost, 6 km/h;17 km/h;0.0 mm;72 %;1016.9 hPa;2022-06-06 15:50:03
Waidhofen a.d. Ybbs;378m;24.8°;48 %;Südwest, 3 km/h;14 km/h;0.0 mm;82 %;1017.6 hPa;2022-06-06 15:50:03
Lunz am See;611m;22.2°;51 %;Südwest, 5 km/h;18 km/h;0.0 mm;46 %;1016.4 hPa;2022-06-06 15:50:03
Kernhof-St.Aegyd/Neuwalde;684m;21.0°;54 %;Nord, 12 km/h;22 km/h;0.0 mm;n.v.;1016.5 hPa;2022-06-06 15:50:03
Bad Deutsch-Altenbg.;169m;25.5°;56 %;West, 7 km/h;21 km/h;0.0 mm;81 %;n.v.;2022-06-06 15:50:03
Göttlesbrunn;195m;25.4°;n.v.;n.v.;n.v.;0.0 mm;n.v.;n.v.;2022-06-06 15:50:03
Schwechat Flughafen;183m;25.5°;49 %;Nordwest, 9 km/h;30 km/h;0.0 mm;93 %;1016.4 hPa;2022-06-06 15:50:03
Brunn am Gebirge;290m;25.2°;50 %;Nordwest, 8 km/h;25 km/h;0.0 mm;94 %;1016.3 hPa;2022-06-06 15:50:03
Klausen-Leopoldsdorf;390m;24.3°;50 %;Nordwest, 15 km/h;31 km/h;0.0 mm;94 %;1016.7 hPa;2022-06-06 15:50:03
Gumpoldskirchen;212m;25.8°;47 %;West, 12 km/h;28 km/h;0.0 mm;100 %;1017.3 hPa;2022-06-06 15:50:03
Seibersdorf;185m;27.0°;52 %;West, 7 km/h;24 km/h;n.v.;99 %;1016.4 hPa;2022-06-06 15:50:03
Bad Vöslau;266m;26.6°;40 %;West, 7 km/h;21 km/h;0.0 mm;100 %;n.v.;2022-06-06 15:50:03
Berndorf;337m;26.4°;47 %;Nordwest, 4 km/h;19 km/h;0.0 mm;100 %;1016.2 hPa;2022-06-06 15:50:03
Gutenstein/Mariahilfbg.;710m;22.8°;44 %;Nordost, 4 km/h;23 km/h;0.0 mm;89 %;1015.8 hPa;2022-06-06 15:50:03
Wiener Neustadt;281m;25.7°;44 %;Nord, 15 km/h;32 km/h;0.0 mm;96 %;1015.7 hPa;2022-06-06 15:50:03
Hohe Wand;937m;20.5°;56 %;Nordwest, 7 km/h;29 km/h;0.0 mm;80 %;k.A.;2022-06-06 15:50:03
Puchberg/Schneeberg;586m;23.5°;42 %;West, 9 km/h;28 km/h;0.0 mm;90 %;1015.8 hPa;2022-06-06 15:50:03
Rax/Bergstation;1558m;13.3°;72 %;Nordwest, 13 km/h;28 km/h;0.0* mm;47 %;k.A.;2022-06-06 15:50:03
Reichenau/Rax;488m;22.8°;45 %;Nordwest, 15 km/h;31 km/h;0.0 mm;69 %;1016.1 hPa;2022-06-06 15:50:03
Pottschach;419m;25.5°;38 %;Nord, 9 km/h;24 km/h;0.0 mm;84 %;1015.6 hPa;2022-06-06 15:50:03
Semmering/Pass;991m;19.5°;53 %;Südost, 4 km/h;14 km/h;0.0 mm;25 %;k.A.;2022-06-06 15:50:03
Hirschenkogel;1320m;15.8°;64 %;Nordwest, 5 km/h;18 km/h;0.0 mm;25 %;k.A.;2022-06-06 15:50:03
Aspang;456m;25.0°;45 %;Nordwest, 4 km/h;19 km/h;0.0 mm;97 %;1015.6 hPa;2022-06-06 15:50:03
Krumbach;542m;24.6°;40 %;Nordwest, 2 km/h;17 km/h;0.0 mm;88 %;1015.5 hPa;2022-06-06 15:50:03
Mönichkirchen;990m;18.6°;58 %;Südwest, 3 km/h;16 km/h;0.0 mm;29 %;k.A.;2022-06-06 15:50:03
Litschau;557m;22.9°;50 %;Nordwest, 7 km/h;23 km/h;0.0 mm;57 %;1015.5 hPa;2022-06-06 16:50:03
Weitra;570m;24.2°;51 %;Nordwest, 8 km/h;23 km/h;0.0 mm;35 %;1014.9 hPa;2022-06-06 16:50:03
Zwettl;505m;23.8°;49 %;Nordost, 1 km/h;12 km/h;0.0 mm;42 %;1015.4 hPa;2022-06-06 16:50:03
Raabs/Thaya;456m;23.2°;48 %;West, 10 km/h;21 km/h;0.0 mm;40 %;1015.6 hPa;2022-06-06 16:50:03
Allentsteig;607m;22.4°;50 %;West, 5 km/h;16 km/h;0.0 mm;60 %;1015.5 hPa;2022-06-06 16:50:03
Horn;309m;25.1°;46 %;Nordost, 2 km/h;18 km/h;0.0 mm;69 %;1012.4 hPa;2022-06-06 16:50:03
Gars am Kamp;275m;24.8°;51 %;Nord, 4 km/h;19 km/h;0.0 mm;67 %;1015.7 hPa;2022-06-06 16:50:03
Langenlois;209m;24.9°;50 %;Südost, 6 km/h;14 km/h;0.0 mm;13 %;1016.3 hPa;2022-06-06 16:50:03
Krems;203m;24.9°;51 %;Ost, 5 km/h;17 km/h;0.0 mm;22 %;1015.7 hPa;2022-06-06 16:50:03
Bärnkopf;971m;20.0°;58 %;Südwest, 5 km/h;29 km/h;0.0 mm;88 %;k.A.;2022-06-06 16:50:03
Jauerling;961m;20.4°;58 %;West, 15 km/h;35 km/h;0.0 mm;90 %;k.A.;2022-06-06 16:50:03
Retz;320m;24.2°;50 %;Nordwest, 12 km/h;22 km/h;0.0 mm;83 %;1015.4 hPa;2022-06-06 16:50:03
Laa an der Thaya;184m;25.0°;53 %;Nord, 7 km/h;20 km/h;n.v.;98 %;1016.1 hPa;2022-06-06 16:50:03
Poysdorf;206m;25.4°;49 %;West, 11 km/h;26 km/h;n.v.;99 %;1016.1 hPa;2022-06-06 16:50:03
Hohenau;151m;25.3°;50 %;Nordwest, 8 km/h;21 km/h;0.0 mm;73 %;1016.3 hPa;2022-06-06 16:50:03
Schöngrabern;251m;24.4°;51 %;Nord, 2 km/h;16 km/h;0.0 mm;67 %;1015.9 hPa;2022-06-06 16:50:03
Leiser Berge;458m;23.4°;58 %;Nord, 16 km/h;29 km/h;0.0 mm;79 %;1015.8 hPa;2022-06-06 16:50:03
Mistelbach;190m;25.0°;51 %;Nordwest, 10 km/h;24 km/h;0.0 mm;98 %;1016.1 hPa;2022-06-06 16:50:03
Wolkersdorf;186m;26.1°;52 %;Nordwest, 6 km/h;16 km/h;0.0 mm;86 %;1015.9 hPa;2022-06-06 16:50:03
Stockerau;205m;26.7°;49 %;Südwest, 8 km/h;25 km/h;0.0 mm;99 %;1015.9 hPa;2022-06-06 16:50:03
Gänserndorf;164m;25.3°;50 %;Nordwest, 12 km/h;23 km/h;0.0 mm;55 %;1015.8 hPa;2022-06-06 16:50:03
Zwerndorf;146m;24.5°;56 %;Nordwest, 9 km/h;20 km/h;0.0 mm;68 %;1016.3 hPa;2022-06-06 16:50:03
Groß-Enzersdorf;153m;25.7°;53 %;Nordwest, 13 km/h;23 km/h;0.0 mm;86 %;1016.1 hPa;2022-06-06 16:50:03
Langenlebarn;177m;26.4°;45 %;Südwest, 13 km/h;28 km/h;0.0 mm;59 %;1015.8 hPa;2022-06-06 16:50:03
Buchberg;467m;24.0°;54 %;West, 22 km/h;40 km/h;0.0 mm;67 %;1015.7 hPa;2022-06-06 16:50:03
St. Pölten;270m;26.2°;43 %;Südwest, 18 km/h;39 km/h;0.0 mm;100 %;1015.6 hPa;2022-06-06 16:50:03
Melk;305m;25.0°;47 %;Südwest, 18 km/h;34 km/h;n.v.;100 %;1016.2 hPa;2022-06-06 16:50:03
Amstetten;264m;25.4°;43 %;Nordwest, 10 km/h;20 km/h;0.0 mm;100 %;1016.2 hPa;2022-06-06 16:50:03
Wieselburg;259m;26.2°;44 %;West, 8 km/h;23 km/h;0.0 mm;100 %;1016.2 hPa;2022-06-06 16:50:03
Oberndorf/Melk;295m;25.6°;44 %;West, 11 km/h;26 km/h;0.0 mm;93 %;1016.1 hPa;2022-06-06 16:50:03
Lilienfeld/Tarschberg;696m;21.5°;49 %;West, 13 km/h;32 km/h;0.0 mm;100 %;1016.0 hPa;2022-06-06 16:50:03
Wachtberg/Steyr;385m;24.9°;52 %;Nordwest, 6 km/h;18 km/h;0.0 mm;94 %;1016.0 hPa;2022-06-06 16:50:03
Waidhofen a.d. Ybbs;378m;25.1°;55 %;West, 1 km/h;11 km/h;0.0 mm;74 %;1017.0 hPa;2022-06-06 16:50:03
Lunz am See;611m;22.7°;51 %;Süd, 4 km/h;20 km/h;0.0 mm;44 %;1015.9 hPa;2022-06-06 16:50:03
Kernhof-St.Aegyd/Neuwalde;684m;22.2°;51 %;Nord, 11 km/h;24 km/h;0.0 mm;n.v.;1015.5 hPa;2022-06-06 16:50:03
Bad Deutsch-Altenbg.;169m;27.4°;50 %;Nord, 5 km/h;20 km/h;0.0 mm;89 %;n.v.;2022-06-06 16:50:03
Göttlesbrunn;195m;25.5°;n.v.;n.v.;n.v.;0.0 mm;n.v.;n.v.;2022-06-06 16:50:03
Schwechat Flughafen;183m;25.5°;46 %;Nordwest, 15 km/h;30 km/h;0.0 mm;64 %;1016.0 hPa;2022-06-06 16:50:03
Brunn am Gebirge;290m;26.0°;46 %;Nordwest, 9 km/h;22 km/h;0.0 mm;100 %;1015.8 hPa;2022-06-06 16:50:03
Klausen-Leopoldsdorf;390m;24.9°;46 %;Nordwest, 14 km/h;30 km/h;0.0 mm;87 %;1016.2 hPa;2022-06-06 16:50:03
Gumpoldskirchen;212m;25.1°;46 %;West, 12 km/h;27 km/h;0.0 mm;95 %;1016.8 hPa;2022-06-06 16:50:03
Seibersdorf;185m;28.0°;50 %;Nordwest, 9 km/h;22 km/h;n.v.;100 %;1015.7 hPa;2022-06-06 16:50:03
Bad Vöslau;266m;26.7°;37 %;West, 9 km/h;27 km/h;0.0 mm;100 %;n.v.;2022-06-06 16:50:03
Berndorf;337m;26.4°;41 %;West, 4 km/h;23 km/h;0.0 mm;100 %;1015.8 hPa;2022-06-06 16:50:03
Gutenstein/Mariahilfbg.;710m;22.7°;49 %;Süd, 3 km/h;27 km/h;0.0 mm;91 %;1015.3 hPa;2022-06-06 16:50:03
Wiener Neustadt;281m;26.2°;39 %;Nordwest, 13 km/h;32 km/h;0.0 mm;100 %;1015.1 hPa;2022-06-06 16:50:03
Hohe Wand;937m;21.2°;50 %;Nordwest, 4 km/h;22 km/h;0.0 mm;97 %;k.A.;2022-06-06 16:50:03
Puchberg/Schneeberg;586m;23.2°;43 %;West, 10 km/h;34 km/h;0.0 mm;85 %;1015.6 hPa;2022-06-06 16:50:03
Rax/Bergstation;1558m;14.9°;72 %;Nord, 14 km/h;29 km/h;0.0 mm;36 %;k.A.;2022-06-06 16:50:03
Reichenau/Rax;488m;24.4°;42 %;West, 10 km/h;31 km/h;0.0 mm;34 %;1015.3 hPa;2022-06-06 16:50:03
Pottschach;419m;26.0°;38 %;Nord, 7 km/h;25 km/h;0.0 mm;46 %;1015.1 hPa;2022-06-06 16:50:03
Semmering/Pass;991m;19.3°;52 %;Nordost, 7 km/h;14 km/h;0.0 mm;29 %;k.A.;2022-06-06 16:50:03
Hirschenkogel;1320m;16.1°;60 %;Nord, 13 km/h;23 km/h;0.0 mm;44 %;k.A.;2022-06-06 16:50:03
Aspang;456m;24.9°;43 %;Nordwest, 7 km/h;16 km/h;0.0 mm;87 %;1015.2 hPa;2022-06-06 16:50:03
Krumbach;542m;24.9°;47 %;Nordost, 1 km/h;16 km/h;0.0 mm;69 %;1015.1 hPa;2022-06-06 16:50:03
Mönichkirchen;990m;19.5°;52 %;Nordost, 3 km/h;11 km/h;0.0 mm;19 %;k.A.;2022-06-06 16:50:03
Litschau;557m;23.0°;49 %;Nordwest, 6 km/h;18 km/h;0.0 mm;45 %;1015.4 hPa;2022-06-06 17:50:04
Weitra;570m;25.3°;51 %;Nord, 3 km/h;16 km/h;0.0 mm;100 %;1014.3 hPa;2022-06-06 17:50:04
Zwettl;505m;24.2°;49 %;Nordwest, 4 km/h;19 km/h;0.0 mm;89 %;1015.1 hPa;2022-06-06 17:50:04
Raabs/Thaya;456m;23.7°;48 %;West, 5 km/h;17 km/h;0.0 mm;53 %;1015.4 hPa;2022-06-06 17:50:04
Allentsteig;607m;22.5°;52 %;Nord, 7 km/h;19 km/h;0.0 mm;43 %;1015.4 hPa;2022-06-06 17:50:04
Horn;309m;26.1°;49 %;West, 6 km/h;16 km/h;0.0 mm;71 %;1011.5 hPa;2022-06-06 17:50:04
Gars am Kamp;275m;25.0°;54 %;Südost, 8 km/h;16 km/h;0.0 mm;49 %;1015.4 hPa;2022-06-06 17:50:04
Langenlois;209m;25.6°;49 %;Ost, 6 km/h;13 km/h;0.0 mm;36 %;1015.9 hPa;2022-06-06 17:50:04
Krems;203m;25.7°;47 %;Windstille;15 km/h;0.0 mm;62 %;1015.3 hPa;2022-06-06 17:50:04
Bärnkopf;971m;20.0°;53 %;Südwest, 9 km/h;26 km/h;0.0 mm;94 %;k.A.;2022-06-06 17:50:04
Jauerling;961m;20.3°;54 %;West, 14 km/h;29 km/h;0.0 mm;100 %;k.A.;2022-06-06 17:50:04
Retz;320m;23.8°;49 %;Nordwest, 4 km/h;21 km/h;0.0 mm;64 %;1015.3 hPa;2022-06-06 17:50:04
Laa an der Thaya;184m;25.7°;48 %;Nordwest, 5 km/h;19 km/h;n.v.;100 %;1015.5 hPa;2022-06-06 17:50:04
Poysdorf;206m;25.2°;47 %;Nordwest, 9 km/h;22 km/h;n.v.;100 %;1015.7 hPa;2022-06-06 17:50:04
Hohenau;151m;25.8°;42 %;Nordwest, 12 km/h;23 km/h;0.0 mm;100 %;1015.9 hPa;2022-06-06 17:50:04
Schöngrabern;251m;25.2°;44 %;Nordwest, 3 km/h;16 km/h;0.0 mm;81 %;1015.5 hPa;2022-06-06 17:50:04
Leiser Berge;458m;24.2°;57 %;Nord, 13 km/h;27 km/h;0.0 mm;87 %;1015.5 hPa;2022-06-06 17:50:04
Mistelbach;190m;25.4°;47 %;Nordwest, 8 km/h;22 km/h;0.0 mm;100 %;1015.8 hPa;2022-06-06 17:50:04
Wolkersdorf;186m;26.4°;50 %;West, 5 km/h;19 km/h;0.0 mm;85 %;1015.5 hPa;2022-06-06 17:50:04
Stockerau;205m;25.9°;48 %;Nord, 5 km/h;19 km/h;0.0 mm;54 %;1015.6 hPa;2022-06-06 17:50:04
Gänserndorf;164m;26.0°;53 %;Nordwest, 6 km/h;19 km/h;0.0 mm;70 %;1015.4 hPa;2022-06-06 17:50:04
Zwerndorf;146m;25.2°;53 %;Nordwest, 9 km/h;21 km/h;0.0 mm;84 %;1015.7 hPa;2022-06-06 17:50:04
Groß-Enzersdorf;153m;24.9°;57 %;Nord, 10 km/h;27 km/h;0.0 mm;49 %;1015.7 hPa;2022-06-06 17:50:04
Langenlebarn;177m;26.8°;45 %;Südwest, 10 km/h;21 km/h;0.0 mm;79 %;1015.4 hPa;2022-06-06 17:50:04
Buchberg;467m;23.9°;49 %;West, 19 km/h;35 km/h;0.0 mm;90 %;1015.5 hPa;2022-06-06 17:50:04
St. Pölten;270m;26.3°;40 %;Südwest, 15 km/h;33 km/h;0.0 mm;100 %;1015.0 hPa;2022-06-06 17:50:04
Melk;305m;25.3°;47 %;Südwest, 15 km/h;27 km/h;n.v.;100 %;1015.8 hPa;2022-06-06 17:50:04
Amstetten;264m;25.9°;42 %;Nordwest, 8 km/h;23 km/h;0.0 mm;100 %;1015.6 hPa;2022-06-06 17:50:04
Wieselburg;259m;26.3°;43 %;West, 7 km/h;22 km/h;0.0 mm;100 %;1015.8 hPa;2022-06-06 17:50:04
Oberndorf/Melk;295m;25.9°;42 %;West, 9 km/h;22 km/h;0.0 mm;100 %;1015.7 hPa;2022-06-06 17:50:04
