Wien Jubiläumswarte;451m;21.3°;54 %;West, 42 km/h;65 km/h;0.0 mm;100 %;1017.2 hPa;2022-05-27 12:50:04
Groß-Enzersdorf;153m;24.0°;41 %;West, 24 km/h;51 km/h;0.0 mm;100 %;1017.5 hPa;2022-05-27 12:50:04
Schwechat Flughafen;183m;25.0°;37 %;West, 30 km/h;52 km/h;0.0 mm;100 %;1017.4 hPa;2022-05-27 12:50:04
Brunn am Gebirge;290m;23.7°;42 %;West, 16 km/h;49 km/h;0.0 mm;100 %;1017.3 hPa;2022-05-27 12:50:04
Wien Hohe Warte;209m;24.0°;45 %;West, 27 km/h;58 km/h;0.0 mm;100 %;1016.6 hPa;2022-05-27 13:50:03
Wien Innere Stadt;177m;23.9°;41 %;West, 27 km/h;64 km/h;0.0 mm;99 %;1017.0 hPa;2022-05-27 13:50:03
Wien Stammersdorf;188m;23.7°;44 %;West, 22 km/h;51 km/h;0.0 mm;100 %;1016.5 hPa;2022-05-27 13:50:03
Wien Donaufeld;162m;24.8°;42 %;Südwest, 16 km/h;52 km/h;0.0 mm;100 %;1016.6 hPa;2022-05-27 13:50:03
Wien Unterlaa;200m;24.9°;39 %;West, 26 km/h;52 km/h;0.0 mm;99 %;1016.3 hPa;2022-05-27 13:50:03
Wien Mariabrunn;227m;23.5°;45 %;West, 22 km/h;49 km/h;0.0 mm;100 %;1017.0 hPa;2022-05-27 13:50:03
Wien Jubiläumswarte;451m;21.4°;52 %;West, 46 km/h;76 km/h;0.0 mm;100 %;1016.5 hPa;2022-05-27 13:50:03
Groß-Enzersdorf;153m;24.8°;40 %;West, 23 km/h;50 km/h;0.0 mm;100 %;1016.8 hPa;2022-05-27 13:50:03
Schwechat Flughafen;183m;25.9°;36 %;West, 28 km/h;48 km/h;0.0 mm;100 %;1016.5 hPa;2022-05-27 13:50:03
Brunn am Gebirge;290m;24.3°;43 %;West, 16 km/h;35 km/h;0.0 mm;100 %;1016.6 hPa;2022-05-27 13:50:03
Wien Hohe Warte;209m;24.9°;42 %;West, 30 km/h;62 km/h;0.0 mm;100 %;1015.6 hPa;2022-05-27 14:50:02
Wien Innere Stadt;177m;24.5°;41 %;West, 30 km/h;60 km/h;0.0 mm;100 %;1016.1 hPa;2022-05-27 14:50:02
Wien Stammersdorf;188m;24.5°;43 %;Südwest, 23 km/h;53 km/h;0.0 mm;100 %;1015.9 hPa;2022-05-27 14:50:02
Wien Donaufeld;162m;25.0°;40 %;Südwest, 20 km/h;52 km/h;0.0 mm;100 %;1015.8 hPa;2022-05-27 14:50:02
Wien Unterlaa;200m;25.5°;40 %;West, 29 km/h;46 km/h;0.0 mm;100 %;1015.6 hPa;2022-05-27 14:50:02
Wien Mariabrunn;227m;23.9°;46 %;West, 24 km/h;45 km/h;0.0 mm;100 %;1016.1 hPa;2022-05-27 14:50:02
Wien Jubiläumswarte;451m;22.7°;51 %;West, 34 km/h;71 km/h;0.0 mm;100 %;1015.6 hPa;2022-05-27 14:50:02
Groß-Enzersdorf;153m;25.0°;41 %;Südwest, 21 km/h;47 km/h;0.0 mm;100 %;1016.1 hPa;2022-05-27 14:50:02
Schwechat Flughafen;183m;26.4°;37 %;Nordwest, 30 km/h;48 km/h;0.0 mm;76 %;1015.6 hPa;2022-05-27 14:50:02
Brunn am Gebirge;290m;24.7°;44 %;West, 14 km/h;41 km/h;0.0 mm;100 %;1015.9 hPa;2022-05-27 14:50:02
Wien Hohe Warte;209m;25.2°;40 %;West, 29 km/h;59 km/h;0.0 mm;100 %;1014.8 hPa;2022-05-27 15:50:03
Wien Innere Stadt;177m;25.7°;38 %;Südwest, 26 km/h;61 km/h;0.0 mm;100 %;1015.0 hPa;2022-05-27 15:50:03
Wien Stammersdorf;188m;24.8°;41 %;Südwest, 26 km/h;49 km/h;0.0 mm;100 %;1015.1 hPa;2022-05-27 15:50:03
Wien Donaufeld;162m;25.8°;38 %;West, 17 km/h;45 km/h;0.0 mm;100 %;1014.8 hPa;2022-05-27 15:50:03
Wien Unterlaa;200m;25.8°;39 %;Nordwest, 28 km/h;50 km/h;0.0 mm;100 %;1014.7 hPa;2022-05-27 15:50:03
Wien Mariabrunn;227m;24.5°;44 %;West, 25 km/h;52 km/h;0.0 mm;100 %;1014.9 hPa;2022-05-27 15:50:03
Wien Jubiläumswarte;451m;22.8°;49 %;West, 45 km/h;70 km/h;0.0 mm;100 %;1014.5 hPa;2022-05-27 15:50:03
Groß-Enzersdorf;153m;25.4°;38 %;West, 25 km/h;50 km/h;0.0 mm;100 %;1015.1 hPa;2022-05-27 15:50:03
Schwechat Flughafen;183m;26.3°;36 %;Nordwest, 34 km/h;52 km/h;0.0 mm;100 %;1014.9 hPa;2022-05-27 15:50:03
Brunn am Gebirge;290m;25.3°;42 %;West, 13 km/h;36 km/h;0.0 mm;100 %;1014.9 hPa;2022-05-27 15:50:03
Wien Hohe Warte;209m;25.5°;39 %;West, 27 km/h;57 km/h;0.0 mm;99 %;1014.1 hPa;2022-05-27 16:50:03
Wien Innere Stadt;177m;26.0°;37 %;West, 22 km/h;57 km/h;0.0 mm;98 %;1014.4 hPa;2022-05-27 16:50:03
Wien Stammersdorf;188m;25.3°;41 %;West, 16 km/h;45 km/h;0.0 mm;100 %;1014.4 hPa;2022-05-27 16:50:03
Wien Donaufeld;162m;26.3°;37 %;West, 15 km/h;44 km/h;0.0 mm;100 %;1014.0 hPa;2022-05-27 16:50:03
Wien Unterlaa;200m;26.2°;38 %;West, 33 km/h;55 km/h;0.0 mm;100 %;1013.9 hPa;2022-05-27 16:50:03
Wien Mariabrunn;227m;24.3°;44 %;West, 17 km/h;49 km/h;0.0 mm;90 %;1014.5 hPa;2022-05-27 16:50:03
Wien Jubiläumswarte;451m;22.6°;48 %;West, 46 km/h;76 km/h;0.0 mm;97 %;1014.0 hPa;2022-05-27 16:50:03
Groß-Enzersdorf;153m;25.8°;37 %;West, 24 km/h;46 km/h;0.0 mm;97 %;1014.5 hPa;2022-05-27 16:50:03
Schwechat Flughafen;183m;26.6°;34 %;West, 37 km/h;52 km/h;0.0 mm;100 %;1014.2 hPa;2022-05-27 16:50:03
Brunn am Gebirge;290m;24.7°;44 %;Nordwest, 15 km/h;39 km/h;0.0 mm;100 %;1014.3 hPa;2022-05-27 16:50:03
Wien Hohe Warte;209m;25.8°;38 %;West, 28 km/h;54 km/h;0.0 mm;100 %;1013.5 hPa;2022-05-27 17:50:03
Wien Innere Stadt;177m;25.7°;37 %;West, 25 km/h;61 km/h;0.0 mm;100 %;1013.7 hPa;2022-05-27 17:50:03
Wien Stammersdorf;188m;24.6°;38 %;West, 22 km/h;46 km/h;0.0 mm;88 %;1013.7 hPa;2022-05-27 17:50:03
Wien Donaufeld;162m;26.7°;36 %;West, 12 km/h;39 km/h;0.0 mm;97 %;1013.5 hPa;2022-05-27 17:50:03
Wien Unterlaa;200m;25.6°;38 %;West, 38 km/h;66 km/h;0.0 mm;99 %;1013.6 hPa;2022-05-27 17:50:03
Wien Mariabrunn;227m;24.7°;41 %;West, 16 km/h;45 km/h;0.0 mm;90 %;1013.9 hPa;2022-05-27 17:50:03
Wien Jubiläumswarte;451m;22.5°;46 %;West, 43 km/h;77 km/h;0.0 mm;95 %;1013.6 hPa;2022-05-27 17:50:03
Groß-Enzersdorf;153m;25.8°;36 %;West, 24 km/h;55 km/h;0.0 mm;98 %;1013.9 hPa;2022-05-27 17:50:03
Schwechat Flughafen;183m;26.0°;36 %;West, 43 km/h;59 km/h;0.0 mm;100 %;1013.7 hPa;2022-05-27 17:50:03
Brunn am Gebirge;290m;24.6°;42 %;West, 17 km/h;49 km/h;0.0 mm;100 %;1013.9 hPa;2022-05-27 17:50:03
Wien Hohe Warte;209m;24.9°;38 %;West, 25 km/h;50 km/h;0.0 mm;79 %;1013.2 hPa;2022-05-27 18:50:03
Wien Innere Stadt;177m;25.2°;37 %;West, 30 km/h;65 km/h;0.0 mm;98 %;1013.5 hPa;2022-05-27 18:50:03
Wien Stammersdorf;188m;24.4°;37 %;West, 19 km/h;41 km/h;0.0 mm;77 %;1013.4 hPa;2022-05-27 18:50:03
Wien Donaufeld;162m;25.5°;37 %;West, 10 km/h;42 km/h;0.0 mm;95 %;1013.2 hPa;2022-05-27 18:50:03
Wien Unterlaa;200m;25.4°;37 %;West, 31 km/h;64 km/h;0.0 mm;100 %;1013.2 hPa;2022-05-27 18:50:03
Wien Mariabrunn;227m;24.5°;40 %;West, 14 km/h;40 km/h;0.0 mm;91 %;1013.4 hPa;2022-05-27 18:50:03
Wien Jubiläumswarte;451m;21.7°;47 %;West, 40 km/h;69 km/h;0.0 mm;100 %;1013.3 hPa;2022-05-27 18:50:03
Groß-Enzersdorf;153m;25.4°;36 %;West, 24 km/h;57 km/h;0.0 mm;100 %;1013.5 hPa;2022-05-27 18:50:03
Schwechat Flughafen;183m;25.2°;36 %;West, 37 km/h;61 km/h;0.0 mm;98 %;1013.4 hPa;2022-05-27 18:50:03
Brunn am Gebirge;290m;24.3°;43 %;West, 14 km/h;46 km/h;0.0 mm;95 %;1013.4 hPa;2022-05-27 18:50:03
Wien Hohe Warte;209m;23.7°;41 %;West, 13 km/h;48 km/h;0.0 mm;14 %;1013.4 hPa;2022-05-27 19:50:04
Wien Innere Stadt;177m;24.8°;36 %;West, 19 km/h;58 km/h;0.0 mm;20 %;1013.6 hPa;2022-05-27 19:50:04
Wien Stammersdorf;188m;23.4°;41 %;Nordwest, 10 km/h;36 km/h;0.0 mm;0 %;1013.7 hPa;2022-05-27 19:50:04
Wien Donaufeld;162m;24.3°;39 %;West, 8 km/h;35 km/h;0.0 mm;2 %;1013.3 hPa;2022-05-27 19:50:04
Wien Unterlaa;200m;24.1°;40 %;West, 23 km/h;63 km/h;0.0 mm;58 %;1013.3 hPa;2022-05-27 19:50:04
Wien Mariabrunn;227m;23.2°;42 %;West, 12 km/h;37 km/h;0.0 mm;3 %;1013.6 hPa;2022-05-27 19:50:04
Wien Jubiläumswarte;451m;20.6°;48 %;West, 31 km/h;60 km/h;0.0 mm;7 %;1013.6 hPa;2022-05-27 19:50:04
Groß-Enzersdorf;153m;24.6°;38 %;West, 18 km/h;49 km/h;0.0 mm;44 %;1013.4 hPa;2022-05-27 19:50:04
Schwechat Flughafen;183m;24.7°;37 %;West, 31 km/h;55 km/h;0.0 mm;73 %;1013.3 hPa;2022-05-27 19:50:04
Brunn am Gebirge;290m;23.1°;44 %;West, 14 km/h;50 km/h;0.0 mm;54 %;1013.6 hPa;2022-05-27 19:50:04
Wien Hohe Warte;209m;22.0°;46 %;Nord, 23 km/h;42 km/h;0.0 mm;0 %;1014.5 hPa;2022-05-27 20:50:02
Wien Innere Stadt;177m;23.4°;38 %;Nordwest, 24 km/h;46 km/h;0.0 mm;0 %;1014.3 hPa;2022-05-27 20:50:02
Wien Stammersdorf;188m;20.8°;52 %;Nord, 18 km/h;32 km/h;0.0 mm;0 %;1014.9 hPa;2022-05-27 20:50:02
Wien Donaufeld;162m;21.9°;49 %;Nord, 13 km/h;31 km/h;0.0 mm;0 %;1014.5 hPa;2022-05-27 20:50:02
Wien Unterlaa;200m;23.4°;40 %;Nordwest, 18 km/h;39 km/h;0.0 mm;0 %;1013.8 hPa;2022-05-27 20:50:02
Wien Mariabrunn;227m;22.1°;42 %;Nordwest, 5 km/h;27 km/h;0.0 mm;0 %;1014.2 hPa;2022-05-27 20:50:02
Wien Jubiläumswarte;451m;19.1°;54 %;Nordwest, 37 km/h;51 km/h;0.0 mm;0 %;1014.5 hPa;2022-05-27 20:50:02
Groß-Enzersdorf;153m;22.8°;42 %;Nordwest, 20 km/h;37 km/h;0.0 mm;0 %;1014.5 hPa;2022-05-27 20:50:02
Schwechat Flughafen;183m;23.8°;39 %;Nordwest, 28 km/h;48 km/h;0.0 mm;0 %;1013.9 hPa;2022-05-27 20:50:02
Brunn am Gebirge;290m;22.3°;45 %;West, 10 km/h;39 km/h;0.0 mm;0 %;1014.2 hPa;2022-05-27 20:50:02
Wien Hohe Warte;209m;19.5°;58 %;Nord, 14 km/h;44 km/h;0.0 mm;0 %;1015.7 hPa;2022-05-27 21:50:02
Wien Innere Stadt;177m;20.2°;56 %;Nordwest, 17 km/h;44 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-27 21:50:02
Wien Stammersdorf;188m;18.8°;60 %;Nord, 12 km/h;30 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-27 21:50:02
Wien Donaufeld;162m;19.9°;58 %;Nord, 13 km/h;26 km/h;0.0 mm;0 %;1015.7 hPa;2022-05-27 21:50:02
Wien Unterlaa;200m;19.4°;58 %;Nord, 23 km/h;37 km/h;0.0 mm;0 %;1015.5 hPa;2022-05-27 21:50:02
Wien Mariabrunn;227m;17.7°;76 %;West, 3 km/h;17 km/h;0.4 mm;0 %;1016.1 hPa;2022-05-27 21:50:02
Wien Jubiläumswarte;451m;15.9°;77 %;Nordwest, 23 km/h;49 km/h;0.3 mm;0 %;1016.0 hPa;2022-05-27 21:50:02
Groß-Enzersdorf;153m;19.5°;59 %;Nord, 15 km/h;43 km/h;0.0 mm;0 %;1015.9 hPa;2022-05-27 21:50:02
Schwechat Flughafen;183m;19.3°;58 %;Nord, 18 km/h;44 km/h;0.0 mm;0 %;1015.5 hPa;2022-05-27 21:50:02
Brunn am Gebirge;290m;18.0°;70 %;Nordwest, 7 km/h;30 km/h;0.4 mm;0 %;1015.9 hPa;2022-05-27 21:50:02
Wien Hohe Warte;209m;14.6°;90 %;Nord, 18 km/h;47 km/h;1.2 mm;0 %;1017.4 hPa;2022-05-27 22:50:02
Wien Innere Stadt;177m;15.7°;81 %;Nordwest, 22 km/h;40 km/h;0.6 mm;0 %;1017.6 hPa;2022-05-27 22:50:02
Wien Stammersdorf;188m;14.5°;88 %;Nord, 10 km/h;32 km/h;0.6 mm;0 %;1017.6 hPa;2022-05-27 22:50:02
Wien Donaufeld;162m;15.4°;89 %;Nordwest, 7 km/h;29 km/h;0.9 mm;0 %;1017.5 hPa;2022-05-27 22:50:02
Wien Unterlaa;200m;16.5°;79 %;Nordwest, 22 km/h;40 km/h;0.0 mm;0 %;1017.0 hPa;2022-05-27 22:50:02
Wien Mariabrunn;227m;15.2°;86 %;Nord, 5 km/h;20 km/h;1.1 mm;0 %;1017.6 hPa;2022-05-27 22:50:02
Wien Jubiläumswarte;451m;13.1°;92 %;Nord, 27 km/h;48 km/h;1.2 mm;0 %;1017.6 hPa;2022-05-27 22:50:02
Groß-Enzersdorf;153m;15.1°;92 %;Nord, 23 km/h;43 km/h;0.2 mm;0 %;1017.7 hPa;2022-05-27 22:50:02
Schwechat Flughafen;183m;15.4°;84 %;Nord, 26 km/h;43 km/h;0.2 mm;0 %;1017.2 hPa;2022-05-27 22:50:02
Brunn am Gebirge;290m;16.1°;78 %;Nordwest, 13 km/h;30 km/h;0.2 mm;0 %;1017.3 hPa;2022-05-27 22:50:02
Wien Hohe Warte;209m;13.7°;84 %;Nordwest, 12 km/h;30 km/h;0.9 mm;0 %;1017.1 hPa;2022-05-27 23:50:02
Wien Innere Stadt;177m;15.2°;76 %;Nordwest, 8 km/h;29 km/h;0.5 mm;0 %;1017.5 hPa;2022-05-27 23:50:02
Wien Stammersdorf;188m;13.8°;91 %;West, 5 km/h;19 km/h;0.6 mm;0 %;1017.0 hPa;2022-05-27 23:50:02
Wien Donaufeld;162m;14.4°;86 %;West, 5 km/h;18 km/h;0.4 mm;0 %;1016.9 hPa;2022-05-27 23:50:02
Wien Unterlaa;200m;13.9°;84 %;Nordwest, 20 km/h;40 km/h;0.5 mm;0 %;1017.4 hPa;2022-05-27 23:50:02
Wien Mariabrunn;227m;13.7°;91 %;West, 4 km/h;14 km/h;1.1 mm;0 %;1017.8 hPa;2022-05-27 23:50:02
Wien Jubiläumswarte;451m;11.8°;95 %;Nordwest, 24 km/h;50 km/h;1.3 mm;0 %;1017.6 hPa;2022-05-27 23:50:02
Groß-Enzersdorf;153m;14.7°;85 %;Nordwest, 8 km/h;30 km/h;0.2 mm;0 %;1017.4 hPa;2022-05-27 23:50:02
Schwechat Flughafen;183m;14.0°;86 %;Nord, 11 km/h;43 km/h;0.3 mm;0 %;1017.9 hPa;2022-05-27 23:50:02
Brunn am Gebirge;290m;13.5°;87 %;Nordwest, 9 km/h;31 km/h;0.6 mm;0 %;1017.9 hPa;2022-05-27 23:50:02
Wien Hohe Warte;209m;13.9°;84 %;West, 13 km/h;29 km/h;0.0 mm;0 %;1017.5 hPa;2022-05-28 00:50:02
Wien Innere Stadt;177m;15.5°;76 %;West, 9 km/h;22 km/h;0.0 mm;0 %;1017.7 hPa;2022-05-28 00:50:02
Wien Stammersdorf;188m;13.7°;76 %;West, 5 km/h;15 km/h;0.0 mm;0 %;1017.6 hPa;2022-05-28 00:50:02
Wien Donaufeld;162m;14.6°;77 %;West, 7 km/h;16 km/h;0.0 mm;0 %;1017.3 hPa;2022-05-28 00:50:02
Wien Unterlaa;200m;13.7°;87 %;West, 12 km/h;24 km/h;0.2 mm;0 %;1017.8 hPa;2022-05-28 00:50:02
Wien Mariabrunn;227m;13.4°;92 %;West, 1 km/h;10 km/h;0.1 mm;0 %;1018.0 hPa;2022-05-28 00:50:02
Wien Jubiläumswarte;451m;12.1°;96 %;West, 16 km/h;31 km/h;0.0 mm;0 %;1017.9 hPa;2022-05-28 00:50:02
Groß-Enzersdorf;153m;14.5°;81 %;West, 8 km/h;16 km/h;0.1 mm;0 %;1017.7 hPa;2022-05-28 00:50:02
Schwechat Flughafen;183m;14.4°;80 %;West, 15 km/h;24 km/h;0.3 mm;0 %;1017.7 hPa;2022-05-28 00:50:02
Brunn am Gebirge;290m;13.3°;83 %;Nordwest, 13 km/h;29 km/h;0.4 mm;0 %;1018.1 hPa;2022-05-28 00:50:02
Wien Hohe Warte;209m;13.7°;90 %;West, 13 km/h;24 km/h;0.1 mm;0 %;1017.3 hPa;2022-05-28 01:50:03
Wien Innere Stadt;177m;14.9°;78 %;West, 12 km/h;28 km/h;0.0 mm;0 %;1017.5 hPa;2022-05-28 01:50:03
Wien Stammersdorf;188m;13.8°;80 %;West, 8 km/h;15 km/h;0.2 mm;0 %;1017.6 hPa;2022-05-28 01:50:03
Wien Donaufeld;162m;14.8°;80 %;Südwest, 7 km/h;17 km/h;0.1 mm;0 %;1017.1 hPa;2022-05-28 01:50:03
Wien Unterlaa;200m;13.5°;87 %;West, 13 km/h;22 km/h;0.2 mm;0 %;1017.5 hPa;2022-05-28 01:50:03
Wien Mariabrunn;227m;13.1°;92 %;West, 4 km/h;10 km/h;0.4 mm;0 %;1017.9 hPa;2022-05-28 01:50:03
Wien Jubiläumswarte;451m;11.8°;95 %;West, 18 km/h;24 km/h;0.3 mm;0 %;1017.8 hPa;2022-05-28 01:50:03
Groß-Enzersdorf;153m;14.4°;81 %;West, 9 km/h;19 km/h;0.0 mm;0 %;1017.2 hPa;2022-05-28 01:50:03
Schwechat Flughafen;183m;14.0°;83 %;West, 17 km/h;24 km/h;0.3 mm;0 %;1017.4 hPa;2022-05-28 01:50:03
Brunn am Gebirge;290m;12.6°;86 %;West, 10 km/h;29 km/h;0.4 mm;0 %;1017.8 hPa;2022-05-28 01:50:03
Wien Hohe Warte;209m;13.5°;86 %;West, 15 km/h;24 km/h;0.0 mm;0 %;1016.9 hPa;2022-05-28 02:50:04
Wien Innere Stadt;177m;14.8°;76 %;Südwest, 13 km/h;32 km/h;0.0 mm;0 %;1017.0 hPa;2022-05-28 02:50:04
Wien Stammersdorf;188m;13.8°;80 %;West, 8 km/h;20 km/h;0.0 mm;0 %;1016.9 hPa;2022-05-28 02:50:04
Wien Donaufeld;162m;14.6°;79 %;Südwest, 7 km/h;18 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-28 02:50:04
Wien Unterlaa;200m;13.6°;84 %;West, 12 km/h;27 km/h;0.0 mm;0 %;1017.0 hPa;2022-05-28 02:50:04
Wien Mariabrunn;227m;12.9°;93 %;West, 3 km/h;9 km/h;0.0 mm;0 %;1017.4 hPa;2022-05-28 02:50:04
Wien Jubiläumswarte;451m;11.5°;95 %;West, 20 km/h;30 km/h;0.0 mm;0 %;1017.5 hPa;2022-05-28 02:50:04
Groß-Enzersdorf;153m;14.5°;79 %;West, 10 km/h;19 km/h;0.0 mm;0 %;1017.0 hPa;2022-05-28 02:50:04
Schwechat Flughafen;183m;13.8°;81 %;West, 18 km/h;28 km/h;0.0 mm;0 %;1017.1 hPa;2022-05-28 02:50:04
Brunn am Gebirge;290m;13.5°;85 %;West, 9 km/h;34 km/h;0.0 mm;0 %;1017.4 hPa;2022-05-28 02:50:04
Wien Hohe Warte;209m;13.9°;86 %;West, 15 km/h;26 km/h;0.0 mm;0 %;1016.8 hPa;2022-05-28 03:50:03
Wien Innere Stadt;177m;15.0°;76 %;West, 11 km/h;31 km/h;0.0 mm;0 %;1017.0 hPa;2022-05-28 03:50:03
Wien Stammersdorf;188m;13.6°;84 %;Südwest, 6 km/h;19 km/h;0.0 mm;0 %;1016.9 hPa;2022-05-28 03:50:03
Wien Donaufeld;162m;14.7°;82 %;West, 5 km/h;17 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-28 03:50:03
Wien Unterlaa;200m;14.0°;82 %;West, 18 km/h;28 km/h;0.0 mm;0 %;1016.8 hPa;2022-05-28 03:50:03
Wien Mariabrunn;227m;13.2°;91 %;West, 5 km/h;11 km/h;0.0 mm;0 %;1017.2 hPa;2022-05-28 03:50:03
Wien Jubiläumswarte;451m;11.6°;95 %;West, 25 km/h;35 km/h;0.1 mm;0 %;1017.3 hPa;2022-05-28 03:50:03
Groß-Enzersdorf;153m;14.9°;80 %;West, 12 km/h;21 km/h;0.0 mm;0 %;1017.0 hPa;2022-05-28 03:50:03
Schwechat Flughafen;183m;14.4°;80 %;Nordwest, 21 km/h;31 km/h;0.1 mm;0 %;1017.0 hPa;2022-05-28 03:50:03
Brunn am Gebirge;290m;13.6°;82 %;West, 10 km/h;32 km/h;0.0 mm;0 %;1017.2 hPa;2022-05-28 03:50:03
Wien Hohe Warte;209m;13.9°;84 %;West, 17 km/h;28 km/h;0.0 mm;0 %;1016.4 hPa;2022-05-28 04:50:03
Wien Innere Stadt;177m;15.0°;76 %;West, 14 km/h;29 km/h;0.0 mm;0 %;1016.6 hPa;2022-05-28 04:50:03
Wien Stammersdorf;188m;13.9°;86 %;West, 5 km/h;18 km/h;0.0 mm;0 %;1016.6 hPa;2022-05-28 04:50:03
Wien Donaufeld;162m;14.7°;80 %;West, 6 km/h;16 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-28 04:50:03
Wien Unterlaa;200m;13.9°;82 %;Nordwest, 12 km/h;26 km/h;0.0 mm;0 %;1016.3 hPa;2022-05-28 04:50:03
Wien Mariabrunn;227m;13.2°;90 %;West, 4 km/h;10 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-28 04:50:03
Wien Jubiläumswarte;451m;11.5°;95 %;West, 21 km/h;35 km/h;0.0 mm;0 %;1016.8 hPa;2022-05-28 04:50:03
Groß-Enzersdorf;153m;14.8°;79 %;West, 10 km/h;25 km/h;0.0 mm;0 %;1016.6 hPa;2022-05-28 04:50:03
Schwechat Flughafen;183m;14.5°;77 %;Nordwest, 18 km/h;34 km/h;0.1 mm;0 %;1016.4 hPa;2022-05-28 04:50:03
Brunn am Gebirge;290m;13.6°;81 %;West, 11 km/h;25 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-28 04:50:03
Wien Hohe Warte;209m;13.9°;84 %;Nordwest, 11 km/h;26 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-28 05:50:03
Wien Innere Stadt;177m;15.0°;76 %;West, 13 km/h;29 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-28 05:50:03
Wien Stammersdorf;188m;14.0°;84 %;West, 7 km/h;17 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-28 05:50:03
Wien Donaufeld;162m;14.7°;79 %;West, 6 km/h;14 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-28 05:50:03
Wien Unterlaa;200m;13.9°;82 %;Nordwest, 13 km/h;25 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-28 05:50:03
Wien Mariabrunn;227m;13.1°;92 %;Nord, 2 km/h;10 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-28 05:50:03
Wien Jubiläumswarte;451m;11.5°;95 %;West, 22 km/h;32 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-28 05:50:03
Groß-Enzersdorf;153m;14.8°;79 %;West, 12 km/h;19 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-28 05:50:03
Schwechat Flughafen;183m;14.4°;77 %;Nordwest, 17 km/h;30 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-28 05:50:03
Brunn am Gebirge;290m;13.7°;81 %;West, 10 km/h;30 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-28 05:50:03
Wien Hohe Warte;209m;14.1°;81 %;Nordwest, 12 km/h;25 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-28 06:50:04
Wien Innere Stadt;177m;14.6°;79 %;West, 12 km/h;27 km/h;0.9 mm;0 %;1016.2 hPa;2022-05-28 06:50:04
Wien Stammersdorf;188m;13.8°;85 %;West, 3 km/h;13 km/h;0.0 mm;0 %;1016.0 hPa;2022-05-28 06:50:04
Wien Donaufeld;162m;14.5°;81 %;West, 5 km/h;17 km/h;0.0 mm;0 %;1015.8 hPa;2022-05-28 06:50:04
Wien Unterlaa;200m;13.5°;87 %;Nordwest, 13 km/h;25 km/h;0.3 mm;0 %;1016.1 hPa;2022-05-28 06:50:04
Wien Mariabrunn;227m;12.9°;90 %;West, 6 km/h;16 km/h;0.1 mm;0 %;1016.5 hPa;2022-05-28 06:50:04
Wien Jubiläumswarte;451m;11.1°;93 %;West, 28 km/h;43 km/h;0.0 mm;0 %;1016.4 hPa;2022-05-28 06:50:04
Groß-Enzersdorf;153m;14.4°;83 %;West, 7 km/h;18 km/h;0.0 mm;0 %;1016.1 hPa;2022-05-28 06:50:04
Schwechat Flughafen;183m;13.7°;85 %;Nordwest, 17 km/h;28 km/h;0.3 mm;0 %;1016.2 hPa;2022-05-28 06:50:04
Brunn am Gebirge;290m;12.7°;82 %;West, 13 km/h;25 km/h;0.1 mm;0 %;1016.4 hPa;2022-05-28 06:50:04
Wien Hohe Warte;209m;13.5°;80 %;West, 16 km/h;28 km/h;0.0 mm;0 %;1016.4 hPa;2022-05-28 07:50:02
Wien Innere Stadt;177m;14.3°;76 %;West, 13 km/h;30 km/h;0.0 mm;0 %;1016.6 hPa;2022-05-28 07:50:02
Wien Stammersdorf;188m;13.5°;82 %;West, 10 km/h;26 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-28 07:50:02
Wien Donaufeld;162m;14.5°;78 %;West, 5 km/h;17 km/h;0.0 mm;0 %;1016.2 hPa;2022-05-28 07:50:02
Wien Unterlaa;200m;13.3°;82 %;West, 14 km/h;31 km/h;0.0 mm;0 %;1016.4 hPa;2022-05-28 07:50:02
Wien Mariabrunn;227m;12.8°;86 %;West, 8 km/h;19 km/h;0.0 mm;0 %;1016.8 hPa;2022-05-28 07:50:02
Wien Jubiläumswarte;451m;11.1°;95 %;Nordwest, 19 km/h;39 km/h;0.0 mm;0 %;1016.7 hPa;2022-05-28 07:50:02
Groß-Enzersdorf;153m;14.4°;81 %;West, 12 km/h;21 km/h;0.0 mm;0 %;1016.6 hPa;2022-05-28 07:50:02
Schwechat Flughafen;183m;13.9°;81 %;Nordwest, 22 km/h;30 km/h;0.4 mm;0 %;1016.5 hPa;2022-05-28 07:50:02
